Product Title,Variant Title,Purity,Gold Weight,Diamond Weight,Price,Variant ID,Image 1,Image 2,LocalImage
Serene Symphony Diamond Pendant,9 KT / Yellow Gold,9K,1.28,1.077,48116.0,50738119377184,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000104_Y1.jpg?v=1758087536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000104_Y2.jpg?v=1771243870,SPN000104_Y1.jpg
Serene Symphony Diamond Pendant,14 KT / Yellow Gold,14K,1.45,1.077,54045.0,50702587035936,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000104_Y1.jpg?v=1758087536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000104_Y2.jpg?v=1771243870,SPN000104_Y1.jpg
Serene Symphony Diamond Pendant,18 KT / Yellow Gold,18K,1.7,1.077,61001.0,50702587134240,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000104_Y1.jpg?v=1758087536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000104_Y2.jpg?v=1771243870,SPN000104_Y1.jpg
The Light Keeper Diamond Pendant,9 KT / Yellow Gold,9K,1.66,1.854,85855.0,50738120622368,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000025_Y1.jpg?v=1758087494,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000025_Y2.jpg?v=1771240101,DPN000025_Y1.jpg
The Light Keeper Diamond Pendant,14 KT / Yellow Gold,14K,1.88,1.854,93541.0,50702586839328,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000025_Y1.jpg?v=1758087494,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000025_Y2.jpg?v=1771240101,DPN000025_Y1.jpg
The Light Keeper Diamond Pendant,18 KT / Yellow Gold,18K,2.21,1.854,102631.0,50702586937632,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000025_Y1.jpg?v=1758087494,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000025_Y2.jpg?v=1771240101,DPN000025_Y1.jpg
Rising Sun Halo Diamond Pendant,9 KT / Rose Gold,9K,1.43,1.178,57533.0,50738121933088,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000025-00-1.00_R1.jpg?v=1758197103,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000025-00-1.00_R2.jpg?v=1771240661,SPN000025-00-1.00_R1.jpg
Rising Sun Halo Diamond Pendant,14 KT / Rose Gold,14K,1.62,1.178,64159.0,50702586577184,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000025-00-1.00_R1.jpg?v=1758197103,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000025-00-1.00_R2.jpg?v=1771240661,SPN000025-00-1.00_R1.jpg
Rising Sun Halo Diamond Pendant,18 KT / Rose Gold,18K,1.9,1.178,71938.0,50702586675488,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000025-00-1.00_R1.jpg?v=1758197103,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000025-00-1.00_R2.jpg?v=1771240661,SPN000025-00-1.00_R1.jpg
Opulent Opal Diamond Pendant,9 KT / Yellow Gold,9K,3.17,1.344,63997.0,50738132353312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000102_Y1.jpg?v=1758087530,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000102_Y2.jpg?v=1771243851,SPN000102_Y1.jpg
