Product Title,Variant Title,Purity,Gold Weight,Diamond Weight,Price,Variant ID,Image 1,Image 2,LocalImage
Loop Curve Diamond Kada Bracelet,9 KT / Yellow Gold,9K,6.29,1.105,77300.0,50738680660256,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000213_Y1.jpg?v=1758087258,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000213_Y2.jpg?v=1758087594,DBR000213_Y1.jpg
Loop Curve Diamond Kada Bracelet,14 KT / Yellow Gold,14K,7.13,1.105,106482.0,50702728790304,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000213_Y1.jpg?v=1758087258,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000213_Y2.jpg?v=1758087594,DBR000213_Y1.jpg
Loop Curve Diamond Kada Bracelet,18 KT / Yellow Gold,18K,8.39,1.105,141059.0,50702728888608,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000213_Y1.jpg?v=1758087258,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000213_Y2.jpg?v=1758087594,DBR000213_Y1.jpg
Floral Cluster Diamond Kada Bracelet,9 KT / Yellow Gold,9K,6.06,1.046,73976.0,50738680791328,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000218_Y1.jpg?v=1758087261,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000218_Y2.jpg?v=1758087596,DBR000218_Y1.jpg
Floral Cluster Diamond Kada Bracelet,14 KT / Yellow Gold,14K,6.87,1.046,102098.0,50702728560928,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000218_Y1.jpg?v=1758087261,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000218_Y2.jpg?v=1758087596,DBR000218_Y1.jpg
Floral Cluster Diamond Kada Bracelet,18 KT / Yellow Gold,18K,8.08,1.046,135364.0,50702728659232,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000218_Y1.jpg?v=1758087261,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000218_Y2.jpg?v=1758087596,DBR000218_Y1.jpg
Mooncurve Diamond Tennis Bracelet,9 KT / White Gold,9K,9.23,12.0,387826.0,50738680987936,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RJ-LRNBR00575_W1.jpg?v=1754656539,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RJ-LRNBR00575_W2.jpg?v=1754656539,RJ-LRNBR00575_W1.jpg
Mooncurve Diamond Tennis Bracelet,14 KT / White Gold,14K,10.15,12.0,427693.0,50559961366816,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RJ-LRNBR00575_W1.jpg?v=1754656539,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RJ-LRNBR00575_W2.jpg?v=1754656539,RJ-LRNBR00575_W1.jpg
Mooncurve Diamond Tennis Bracelet,18 KT / White Gold,18K,12.18,12.0,479787.0,50559961465120,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RJ-LRNBR00575_W1.jpg?v=1754656539,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RJ-LRNBR00575_W2.jpg?v=1754656539,RJ-LRNBR00575_W1.jpg
The Marquisette Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,16.09,8.056,394328.0,50738681086240,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70939-1_Y1.jpg?v=1754638491,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70939-1_Y2.jpg?v=1754638563,MJ-LB70939-1_Y1.jpg
The Marquisette Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,17.69,8.056,463788.0,50559961104672,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70939-1_Y1.jpg?v=1754638491,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70939-1_Y2.jpg?v=1754638563,MJ-LB70939-1_Y1.jpg
The Marquisette Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,21.22,8.056,554484.0,50559961202976,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70939-1_Y1.jpg?v=1754638491,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70939-1_Y2.jpg?v=1754638563,MJ-LB70939-1_Y1.jpg
Serene String Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.79,11.824,484694.0,50738681184544,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB61405-4_Y1.jpg?v=1754656167,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB61405-4_Y2.jpg?v=1754656167,MJ-LB61405-4_Y1.jpg
Serene String Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,11.86,11.824,531247.0,50559960908064,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB61405-4_Y1.jpg?v=1754656167,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB61405-4_Y2.jpg?v=1754656167,MJ-LB61405-4_Y1.jpg
Serene String Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.23,11.824,592093.0,50559961006368,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB61405-4_Y1.jpg?v=1754656167,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB61405-4_Y2.jpg?v=1754656167,MJ-LB61405-4_Y1.jpg
First Flutter Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,11.71,9.886,463186.0,50559960711456,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB62125-2_Y1.jpg?v=1754638485,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB62125-2_Y2.jpg?v=1754638557,MJ-LB62125-2_Y1.jpg
First Flutter Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.05,9.886,523263.0,50559960809760,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB62125-2_Y1.jpg?v=1754638485,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB62125-2_Y2.jpg?v=1754638557,MJ-LB62125-2_Y1.jpg
First Flutter Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.66,9.886,417262.0,50738681282848,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB62125-2_Y1.jpg?v=1754638485,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB62125-2_Y2.jpg?v=1754638557,MJ-LB62125-2_Y1.jpg
Moontrace Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,7.19,7.89,323348.0,50738681381152,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70789-2_Y1.jpg?v=1754656139,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70789-2_Y2.jpg?v=1754656139,MJ-LB70789-2_Y1.jpg
Moontrace Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,7.9,7.89,354340.0,50559960514848,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70789-2_Y1.jpg?v=1754656139,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70789-2_Y2.jpg?v=1754656139,MJ-LB70789-2_Y1.jpg
Moontrace Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,9.48,7.89,394886.0,50559960613152,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70789-2_Y1.jpg?v=1754656139,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/MJ-LB70789-2_Y2.jpg?v=1754656139,MJ-LB70789-2_Y1.jpg
Crimson Ember Diamond Openable Bracelet,9 KT / Rose Gold,9K,19.74154,2.68,216287.0,50738681544992,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/ABR00039-BR0625_R1.jpg?v=1754655288,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/ABR00039-BR0625_R2.jpg?v=1754655288,ABR00039-BR0625_R1.jpg
Crimson Ember Diamond Openable Bracelet,14 KT / Rose Gold,14K,21.69,2.68,301372.0,50559960351008,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/ABR00039-BR0625_R1.jpg?v=1754655288,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/ABR00039-BR0625_R2.jpg?v=1754655288,ABR00039-BR0625_R1.jpg
Crimson Ember Diamond Openable Bracelet,18 KT / Rose Gold,18K,26.0328,2.68,412753.0,50559960449312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/ABR00039-BR0625_R1.jpg?v=1754655288,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/ABR00039-BR0625_R2.jpg?v=1754655288,ABR00039-BR0625_R1.jpg
Crystal Crush Diamond Tennis Bracelet,9 KT / White Gold,9K,26.95,27.438,1292795.0,50738681676064,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000353_W1.jpg?v=1755761111,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000353_W2.jpg?v=1755761111,DBR000353_W1.jpg
Crystal Crush Diamond Tennis Bracelet,14 KT / White Gold,14K,30.54,27.438,1417742.0,50527753109792,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000353_W1.jpg?v=1755761111,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000353_W2.jpg?v=1755761111,DBR000353_W1.jpg
Crystal Crush Diamond Tennis Bracelet,18 KT / White Gold,18K,35.93,27.438,1565759.0,50527753208096,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000353_W1.jpg?v=1755761111,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000353_W2.jpg?v=1755761111,DBR000353_W1.jpg
The Regal Bunch Diamond Tennis Bracelet,9 KT / Rose Gold,9K,21.0,13.5,519791.0,50738686099744,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000334_R1.jpg?v=1755758352,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000334_R2.jpg?v=1755758352,DBR000334_R1.jpg
The Regal Bunch Diamond Tennis Bracelet,14 KT / Rose Gold,14K,23.8,13.5,617177.0,50527752880416,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000334_R1.jpg?v=1755758352,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000334_R2.jpg?v=1755758352,DBR000334_R1.jpg
The Regal Bunch Diamond Tennis Bracelet,18 KT / Rose Gold,18K,28.0,13.5,732522.0,50527752978720,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000334_R1.jpg?v=1755758352,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000334_R2.jpg?v=1755758352,DBR000334_R1.jpg
Cluster Couture Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,19.58,14.45,534342.0,50738688885024,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000345_Y1.jpg?v=1755753975,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000345_Y2.jpg?v=1755754233,DBR000345_Y1.jpg
Cluster Couture Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,22.19,14.45,625137.0,50527752749344,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000345_Y1.jpg?v=1755753975,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000345_Y2.jpg?v=1755754233,DBR000345_Y1.jpg
Cluster Couture Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,26.11,14.45,732729.0,50527752847648,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000345_Y1.jpg?v=1755753975,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000345_Y2.jpg?v=1755754233,DBR000345_Y1.jpg
Fusion Gleam Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,18.95,5.6,336133.0,50738689278240,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000356_Y1.jpg?v=1755754012,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000356_Y2.jpg?v=1755754261,DBR000356_Y1.jpg
Fusion Gleam Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,21.47,5.6,423949.0,50527752552736,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000356_Y1.jpg?v=1755754012,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000356_Y2.jpg?v=1755754261,DBR000356_Y1.jpg
Fusion Gleam Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,25.26,5.6,528016.0,50527752651040,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000356_Y1.jpg?v=1755754012,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000356_Y2.jpg?v=1755754261,DBR000356_Y1.jpg
The Cluster Edit Diamond Tennis Bracelet,9 KT / Rose Gold,9K,18.74,17.582,611502.0,50738690556192,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000351_R1.jpg?v=1755761049,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000351_R2.jpg?v=1755761049,DBR000351_R1.jpg
The Cluster Edit Diamond Tennis Bracelet,14 KT / Rose Gold,14K,21.24,17.582,698420.0,50527752257824,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000351_R1.jpg?v=1755761049,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000351_R2.jpg?v=1755761049,DBR000351_R1.jpg
The Cluster Edit Diamond Tennis Bracelet,18 KT / Rose Gold,18K,24.98,17.582,801258.0,50527752356128,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000351_R1.jpg?v=1755761049,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000351_R2.jpg?v=1755761049,DBR000351_R1.jpg
The Luxe Crush Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,18.22,20.07,930293.0,50738691703072,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000354_Y1.jpg?v=1755754006,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000354_Y2.jpg?v=1755754255,DBR000354_Y1.jpg
The Luxe Crush Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,20.65,20.07,1014793.0,50527752126752,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000354_Y1.jpg?v=1755754006,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000354_Y2.jpg?v=1755754255,DBR000354_Y1.jpg
The Luxe Crush Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,24.3,20.07,1114943.0,50527752225056,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000354_Y1.jpg?v=1755754006,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000354_Y2.jpg?v=1755754255,DBR000354_Y1.jpg
Emerald Curve Diamond Tennis Bracelet,9 KT / Rose Gold,9K,18.19,12.0,458408.0,50738691834144,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000323_R1.jpg?v=1755766479,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000323_R2.jpg?v=1755766479,DBR000323_R1.jpg
Emerald Curve Diamond Tennis Bracelet,14 KT / Rose Gold,14K,20.61,12.0,542713.0,50527751864608,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000323_R1.jpg?v=1755766479,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000323_R2.jpg?v=1755766479,DBR000323_R1.jpg
Emerald Curve Diamond Tennis Bracelet,18 KT / Rose Gold,18K,24.25,12.0,642633.0,50527751962912,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000323_R1.jpg?v=1755766479,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000323_R2.jpg?v=1755766479,DBR000323_R1.jpg
Jewelstorm Diamond Tennis Bracelet,9 KT / Rose Gold,9K,17.9,9.3,384183.0,50738692096288,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000360_R1.jpg?v=1755758444,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000360_R2.jpg?v=1755758444,DBR000360_R1.jpg
Jewelstorm Diamond Tennis Bracelet,14 KT / Rose Gold,14K,20.29,9.3,467225.0,50527751405856,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000360_R1.jpg?v=1755758444,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000360_R2.jpg?v=1755758444,DBR000360_R1.jpg
Jewelstorm Diamond Tennis Bracelet,18 KT / Rose Gold,18K,23.87,9.3,565552.0,50527751504160,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000360_R1.jpg?v=1755758444,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000360_R2.jpg?v=1755758444,DBR000360_R1.jpg
The Sparkle Spill Diamond Kada Bracelet,9 KT / Yellow Gold,9K,16.81,1.96,180078.0,50738692292896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000349_Y1.jpg?v=1754376130,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000349_Y2.jpg?v=1754376274,DBR000349_Y1.jpg
The Sparkle Spill Diamond Kada Bracelet,14 KT / Yellow Gold,14K,19.05,1.96,258020.0,50527750553888,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000349_Y1.jpg?v=1754376130,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000349_Y2.jpg?v=1754376274,DBR000349_Y1.jpg
The Sparkle Spill Diamond Kada Bracelet,18 KT / Yellow Gold,18K,22.41,1.96,350323.0,50527750652192,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000349_Y1.jpg?v=1754376130,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000349_Y2.jpg?v=1754376274,DBR000349_Y1.jpg
Ruffle Royale Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,15.69,17.38,582933.0,50738694652192,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000343_Y1.jpg?v=1755753968,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000343_Y2.jpg?v=1755754228,DBR000343_Y1.jpg
Ruffle Royale Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,17.79,17.38,655770.0,50527750357280,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000343_Y1.jpg?v=1755753968,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000343_Y2.jpg?v=1755754228,DBR000343_Y1.jpg
Ruffle Royale Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,20.92,17.38,741873.0,50527750455584,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000343_Y1.jpg?v=1755753968,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000343_Y2.jpg?v=1755754228,DBR000343_Y1.jpg
The Muse Loop Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,14.74,6.2,277453.0,50738694881568,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000286_Y1.jpg?v=1755753782,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000286_Y2.jpg?v=1755754085,DBR000286_Y1.jpg
The Muse Loop Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,16.7,6.2,345759.0,50527750127904,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000286_Y1.jpg?v=1755753782,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000286_Y2.jpg?v=1755754085,DBR000286_Y1.jpg
The Muse Loop Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,19.65,6.2,426730.0,50527750226208,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000286_Y1.jpg?v=1755753782,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000286_Y2.jpg?v=1755754085,DBR000286_Y1.jpg
The Authority Band Diamond Tennis Bracelet,9 KT / Rose Gold,9K,14.64,24.28,1036615.0,50738697830688,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000355_R1.jpg?v=1755761138,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000355_R2.jpg?v=1755761138,DBR000355_R1.jpg
The Authority Band Diamond Tennis Bracelet,14 KT / Rose Gold,14K,16.6,24.28,1104583.0,50527749800224,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000355_R1.jpg?v=1755761138,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000355_R2.jpg?v=1755761138,DBR000355_R1.jpg
The Authority Band Diamond Tennis Bracelet,18 KT / Rose Gold,18K,19.52,24.28,1184919.0,50527749898528,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000355_R1.jpg?v=1755761138,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000355_R2.jpg?v=1755761138,DBR000355_R1.jpg
Gold and Ice Diamond Kada Bracelet,9 KT / White Gold,9K,14.34,1.11,138628.0,50738701566240,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000371_W1.jpg?v=1754384221,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000371_W2.jpg?v=1754384221,DBR000371_W1.jpg
Gold and Ice Diamond Kada Bracelet,14 KT / White Gold,14K,16.25,1.11,205110.0,50527749603616,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000371_W1.jpg?v=1754384221,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000371_W2.jpg?v=1754384221,DBR000371_W1.jpg
Gold and Ice Diamond Kada Bracelet,18 KT / White Gold,18K,19.12,1.11,283893.0,50527749701920,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000371_W1.jpg?v=1754384221,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000371_W2.jpg?v=1754384221,DBR000371_W1.jpg
Queen's Code Diamond Tennis Bracelet,9 KT / White Gold,9K,13.54,8.96,410261.0,50738701697312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000324_W1.jpg?v=1755758662,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000324_W2.jpg?v=1755758662,DBR000324_W1.jpg
Queen's Code Diamond Tennis Bracelet,14 KT / White Gold,14K,15.35,8.96,473096.0,50527749407008,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000324_W1.jpg?v=1755758662,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000324_W2.jpg?v=1755758662,DBR000324_W1.jpg
Queen's Code Diamond Tennis Bracelet,18 KT / White Gold,18K,18.06,8.96,547503.0,50527749505312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000324_W1.jpg?v=1755758662,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000324_W2.jpg?v=1755758662,DBR000324_W1.jpg
Opulence Line Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,13.52,1.09,131869.0,50738703827232,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000314_Y1.jpg?v=1755753869,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000314_Y2.jpg?v=1755754150,DBR000314_Y1.jpg
Opulence Line Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,15.33,1.09,194636.0,50527749243168,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000314_Y1.jpg?v=1755753869,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000314_Y2.jpg?v=1755754150,DBR000314_Y1.jpg
Opulence Line Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,18.03,1.09,268868.0,50527749341472,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000314_Y1.jpg?v=1755753869,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000314_Y2.jpg?v=1755754150,DBR000314_Y1.jpg
Aligned Rows Diamond Chain Bracelet,9 KT / Yellow Gold,9K,13.44,6.0,262239.0,50738703958304,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000330_Y1.jpg?v=1755753924,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000330_Y2.jpg?v=1755754193,DBR000330_Y1.jpg
Aligned Rows Diamond Chain Bracelet,14 KT / Yellow Gold,14K,15.23,6.0,324547.0,50527749013792,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000330_Y1.jpg?v=1755753924,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000330_Y2.jpg?v=1755754193,DBR000330_Y1.jpg
Aligned Rows Diamond Chain Bracelet,18 KT / Yellow Gold,18K,17.92,6.0,398387.0,50527749112096,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000330_Y1.jpg?v=1755753924,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000330_Y2.jpg?v=1755754193,DBR000330_Y1.jpg
Fusion Glow Diamond Kada Bracelet,9 KT / Rose Gold,9K,13.19,3.6,228890.0,50738704220448,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000350_R1.jpg?v=1755766792,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000350_R2.jpg?v=1755766792,DBR000350_R1.jpg
Fusion Glow Diamond Kada Bracelet,14 KT / Rose Gold,14K,14.94,3.6,289976.0,50527748751648,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000350_R1.jpg?v=1755766792,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000350_R2.jpg?v=1755766792,DBR000350_R1.jpg
Fusion Glow Diamond Kada Bracelet,18 KT / Rose Gold,18K,17.58,3.6,362424.0,50527748849952,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000350_R1.jpg?v=1755766792,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000350_R2.jpg?v=1755766792,DBR000350_R1.jpg
Infinity Glow Diamond Tennis Bracelet,9 KT / Rose Gold,9K,12.88,24.65,1037327.0,50738704384288,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000328_R1.jpg?v=1755758323,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000328_R2.jpg?v=1755758323,DBR000328_R1.jpg
Infinity Glow Diamond Tennis Bracelet,14 KT / Rose Gold,14K,14.59,24.65,1096988.0,50527748522272,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000328_R1.jpg?v=1755758323,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000328_R2.jpg?v=1755758323,DBR000328_R1.jpg
Infinity Glow Diamond Tennis Bracelet,18 KT / Rose Gold,18K,17.17,24.65,1167762.0,50527748620576,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000328_R1.jpg?v=1755758323,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000328_R2.jpg?v=1755758323,DBR000328_R1.jpg
All of My Love Diamond Tennis Bracelet,9 KT / Rose Gold,9K,12.72,7.425,294786.0,50738704515360,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000366_R1.jpg?v=1755758577,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000366_R2.jpg?v=1755758577,DBR000366_R1.jpg
All of My Love Diamond Tennis Bracelet,14 KT / Rose Gold,14K,14.42,7.425,353812.0,50527748292896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000366_R1.jpg?v=1755758577,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000366_R2.jpg?v=1755758577,DBR000366_R1.jpg
All of My Love Diamond Tennis Bracelet,18 KT / Rose Gold,18K,16.97,7.425,423762.0,50527748391200,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000366_R1.jpg?v=1755758577,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000366_R2.jpg?v=1755758577,DBR000366_R1.jpg
